education_years,age_mid,race_black,race_white,race_hispanic,gender_male,gross_income,marital_status,state,tax,expenditure,disposable_income
8,50,0,1,0,0,-472.13,married,Arizona,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Arkansas,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,California,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Colorado,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Connecticut,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Delaware,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Florida,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Georgia,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Hawaii,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Idaho,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Illinois,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Indiana,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Iowa,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Kansas,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Kentucky,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Louisiana,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Maine,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Maryland,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Massachusetts,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Michigan,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Minnesota,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Mississippi,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Missouri,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Montana,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Nebraska,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Nevada,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,New Hampshire,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,New Jersey,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,New Mexico,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,New York,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,North Carolina,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,North Dakota,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Ohio,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Oklahoma,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Oregon,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Pennsylvania,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Rhode Island,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,South Carolina,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,South Dakota,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Tennessee,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Texas,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Utah,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Vermont,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Virginia,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Washington,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,West Virginia,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Wisconsin,-36.12,60524,-60960.01
8,50,0,1,0,0,-472.13,married,Wyoming,-36.12,60524,-60960.01
8,60,0,1,0,0,5046.89,single,Alabama,457.96,55892,-51303.07
8,60,0,1,0,0,5046.89,single,Alaska,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,Arizona,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,Arkansas,438.82,55892,-51283.93
8,60,0,1,0,0,5046.89,single,California,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,Colorado,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,Connecticut,487.02,55892,-51332.13
8,60,0,1,0,0,5046.89,single,Delaware,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,Florida,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,Georgia,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,Hawaii,395.14,55892,-51240.25
8,60,0,1,0,0,5046.89,single,Idaho,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,Illinois,635.91,55892,-51481.02
8,60,0,1,0,0,5046.89,single,Indiana,537.49,55892,-51382.6
8,60,0,1,0,0,5046.89,single,Iowa,577.87,55892,-51422.98
8,60,0,1,0,0,5046.89,single,Kansas,461.07,55892,-51306.18
8,60,0,1,0,0,5046.89,single,Kentucky,457.16,55892,-51302.27
8,60,0,1,0,0,5046.89,single,Louisiana,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,Maine,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,Maryland,449.96,55892,-51295.07
8,60,0,1,0,0,5046.89,single,Massachusetts,638.43,55892,-51483.54
8,60,0,1,0,0,5046.89,single,Michigan,600.58,55892,-51445.69
8,60,0,1,0,0,5046.89,single,Minnesota,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,Mississippi,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,Missouri,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,Montana,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,Nebraska,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,Nevada,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,New Hampshire,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,New Jersey,456.74,55892,-51301.85
8,60,0,1,0,0,5046.89,single,New Mexico,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,New York,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,North Carolina,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,North Dakota,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,Ohio,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,Oklahoma,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,Oregon,492.81,55892,-51337.92
8,60,0,1,0,0,5046.89,single,Pennsylvania,541.03,55892,-51386.14
8,60,0,1,0,0,5046.89,single,Rhode Island,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,South Carolina,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,South Dakota,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,Tennessee,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,Texas,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,Utah,615.72,55892,-51460.83
8,60,0,1,0,0,5046.89,single,Vermont,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,Virginia,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,Washington,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,West Virginia,498.13,55892,-51343.24
8,60,0,1,0,0,5046.89,single,Wisconsin,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,single,Wyoming,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Alabama,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Alaska,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Arizona,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Arkansas,390.62,55892,-51235.73
8,60,0,1,0,0,5046.89,married,California,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Colorado,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Connecticut,487.02,55892,-51332.13
8,60,0,1,0,0,5046.89,married,Delaware,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Florida,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Georgia,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Hawaii,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Idaho,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Illinois,635.91,55892,-51481.02
8,60,0,1,0,0,5046.89,married,Indiana,537.49,55892,-51382.6
8,60,0,1,0,0,5046.89,married,Iowa,577.87,55892,-51422.98
8,60,0,1,0,0,5046.89,married,Kansas,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Kentucky,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Louisiana,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Maine,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Maryland,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Massachusetts,638.43,55892,-51483.54
8,60,0,1,0,0,5046.89,married,Michigan,600.58,55892,-51445.69
8,60,0,1,0,0,5046.89,married,Minnesota,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Mississippi,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Missouri,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Montana,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Nebraska,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Nevada,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,New Hampshire,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,New Jersey,456.74,55892,-51301.85
8,60,0,1,0,0,5046.89,married,New Mexico,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,New York,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,North Carolina,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,North Dakota,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Ohio,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Oklahoma,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Oregon,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Pennsylvania,541.03,55892,-51386.14
8,60,0,1,0,0,5046.89,married,Rhode Island,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,South Carolina,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,South Dakota,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Tennessee,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Texas,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Utah,615.72,55892,-51460.83
8,60,0,1,0,0,5046.89,married,Vermont,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Virginia,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Washington,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,West Virginia,498.13,55892,-51343.24
8,60,0,1,0,0,5046.89,married,Wisconsin,386.09,55892,-51231.2
8,60,0,1,0,0,5046.89,married,Wyoming,386.09,55892,-51231.2
8,73,0,1,0,0,12221.62,single,Alabama,1356.03,34382,-23516.41
8,73,0,1,0,0,12221.62,single,Alaska,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,single,Arizona,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,single,Arkansas,1232.11,34382,-23392.49
8,73,0,1,0,0,12221.62,single,California,1001.77,34382,-23162.15
8,73,0,1,0,0,12221.62,single,Colorado,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,single,Connecticut,1234.93,34382,-23395.31
8,73,0,1,0,0,12221.62,single,Delaware,1155.85,34382,-23316.23
8,73,0,1,0,0,12221.62,single,Florida,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,single,Georgia,946.9,34382,-23107.28
8,73,0,1,0,0,12221.62,single,Hawaii,1044.46,34382,-23204.84
8,73,0,1,0,0,12221.62,single,Idaho,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,single,Illinois,1539.92,34382,-23700.3
8,73,0,1,0,0,12221.62,single,Indiana,1301.6,34382,-23461.98
8,73,0,1,0,0,12221.62,single,Iowa,1399.38,34382,-23559.76
8,73,0,1,0,0,12221.62,single,Kansas,1383.02,34382,-23543.4
8,73,0,1,0,0,12221.62,single,Kentucky,1293.02,34382,-23453.4
8,73,0,1,0,0,12221.62,single,Louisiana,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,single,Maine,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,single,Maryland,1334.73,34382,-23495.11
8,73,0,1,0,0,12221.62,single,Massachusetts,1546.03,34382,-23706.41
8,73,0,1,0,0,12221.62,single,Michigan,1454.37,34382,-23614.75
8,73,0,1,0,0,12221.62,single,Minnesota,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,single,Mississippi,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,single,Missouri,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,single,Montana,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,single,Nebraska,1024.05,34382,-23184.43
8,73,0,1,0,0,12221.62,single,Nevada,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,single,New Hampshire,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,single,New Jersey,1106.06,34382,-23266.44
8,73,0,1,0,0,12221.62,single,New Mexico,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,single,New York,1103.82,34382,-23264.2
8,73,0,1,0,0,12221.62,single,North Carolina,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,single,North Dakota,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,single,Ohio,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,single,Oklahoma,1038.64,34382,-23199.02
8,73,0,1,0,0,12221.62,single,Oregon,1482.91,34382,-23643.29
8,73,0,1,0,0,12221.62,single,Pennsylvania,1310.16,34382,-23470.54
8,73,0,1,0,0,12221.62,single,Rhode Island,984.51,34382,-23144.89
8,73,0,1,0,0,12221.62,single,South Carolina,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,single,South Dakota,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,single,Tennessee,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,single,Texas,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,single,Utah,1491.04,34382,-23651.42
8,73,0,1,0,0,12221.62,single,Vermont,1096.48,34382,-23256.86
8,73,0,1,0,0,12221.62,single,Virginia,1016.6,34382,-23176.98
8,73,0,1,0,0,12221.62,single,Washington,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,single,West Virginia,1222.71,34382,-23383.09
8,73,0,1,0,0,12221.62,single,Wisconsin,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,single,Wyoming,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,Alabama,1063.82,34382,-23224.2
8,73,0,1,0,0,12221.62,married,Alaska,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,Arizona,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,Arkansas,1138.12,34382,-23298.5
8,73,0,1,0,0,12221.62,married,California,946.37,34382,-23106.75
8,73,0,1,0,0,12221.62,married,Colorado,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,Connecticut,1179.39,34382,-23339.77
8,73,0,1,0,0,12221.62,married,Delaware,1029.1,34382,-23189.48
8,73,0,1,0,0,12221.62,married,Florida,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,Georgia,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,Hawaii,982.86,34382,-23143.24
8,73,0,1,0,0,12221.62,married,Idaho,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,Illinois,1539.92,34382,-23700.3
8,73,0,1,0,0,12221.62,married,Indiana,1301.6,34382,-23461.98
8,73,0,1,0,0,12221.62,married,Iowa,1399.38,34382,-23559.76
8,73,0,1,0,0,12221.62,married,Kansas,1142.0,34382,-23302.38
8,73,0,1,0,0,12221.62,married,Kentucky,1162.22,34382,-23322.6
8,73,0,1,0,0,12221.62,married,Louisiana,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,Maine,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,Maryland,1204.11,34382,-23364.49
8,73,0,1,0,0,12221.62,married,Massachusetts,1546.03,34382,-23706.41
8,73,0,1,0,0,12221.62,married,Michigan,1454.37,34382,-23614.75
8,73,0,1,0,0,12221.62,married,Minnesota,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,Mississippi,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,Missouri,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,Montana,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,Nebraska,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,Nevada,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,New Hampshire,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,New Jersey,1106.06,34382,-23266.44
8,73,0,1,0,0,12221.62,married,New Mexico,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,New York,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,North Carolina,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,North Dakota,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,Ohio,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,Oklahoma,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,Oregon,1249.48,34382,-23409.86
8,73,0,1,0,0,12221.62,married,Pennsylvania,1310.16,34382,-23470.54
8,73,0,1,0,0,12221.62,married,Rhode Island,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,South Carolina,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,South Dakota,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,Tennessee,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,Texas,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,Utah,1491.04,34382,-23651.42
8,73,0,1,0,0,12221.62,married,Vermont,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,Virginia,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,Washington,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,West Virginia,1222.71,34382,-23383.09
8,73,0,1,0,0,12221.62,married,Wisconsin,934.95,34382,-23095.33
8,73,0,1,0,0,12221.62,married,Wyoming,934.95,34382,-23095.33
11,21,0,1,0,0,13996.67,single,Alabama,1580.58,30373,-17956.91
11,21,0,1,0,0,13996.67,single,Alaska,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,single,Arizona,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,single,Arkansas,1437.13,30373,-17813.46
11,21,0,1,0,0,13996.67,single,California,1155.31,30373,-17531.64
11,21,0,1,0,0,13996.67,single,Colorado,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,single,Connecticut,1450.6,30373,-17826.93
11,21,0,1,0,0,13996.67,single,Delaware,1367.59,30373,-17743.92
11,21,0,1,0,0,13996.67,single,Florida,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,single,Georgia,1178.37,30373,-17554.7
11,21,0,1,0,0,13996.67,single,Hawaii,1205.1,30373,-17581.43
11,21,0,1,0,0,13996.67,single,Idaho,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,single,Illinois,1763.58,30373,-18139.91
11,21,0,1,0,0,13996.67,single,Indiana,1490.65,30373,-17866.98
11,21,0,1,0,0,13996.67,single,Iowa,1602.62,30373,-17978.95
11,21,0,1,0,0,13996.67,single,Kansas,1611.11,30373,-17987.44
11,21,0,1,0,0,13996.67,single,Kentucky,1499.81,30373,-17876.14
11,21,0,1,0,0,13996.67,single,Louisiana,1115.65,30373,-17491.98
11,21,0,1,0,0,13996.67,single,Maine,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,single,Maryland,1554.84,30373,-17931.17
11,21,0,1,0,0,13996.67,single,Massachusetts,1770.58,30373,-18146.91
11,21,0,1,0,0,13996.67,single,Michigan,1665.6,30373,-18041.93
11,21,0,1,0,0,13996.67,single,Minnesota,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,single,Mississippi,1145.4,30373,-17521.73
11,21,0,1,0,0,13996.67,single,Missouri,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,single,Montana,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,single,Nebraska,1217.85,30373,-17594.18
11,21,0,1,0,0,13996.67,single,Nevada,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,single,New Hampshire,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,single,New Jersey,1266.7,30373,-17643.03
11,21,0,1,0,0,13996.67,single,New Mexico,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,single,New York,1310.61,30373,-17686.94
11,21,0,1,0,0,13996.67,single,North Carolina,1123.73,30373,-17500.06
11,21,0,1,0,0,13996.67,single,North Dakota,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,single,Ohio,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,single,Oklahoma,1245.46,30373,-17621.79
11,21,0,1,0,0,13996.67,single,Oregon,1741.45,30373,-18117.78
11,21,0,1,0,0,13996.67,single,Pennsylvania,1500.44,30373,-17876.77
11,21,0,1,0,0,13996.67,single,Rhode Island,1186.87,30373,-17563.2
11,21,0,1,0,0,13996.67,single,South Carolina,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,single,South Dakota,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,single,Tennessee,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,single,Texas,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,single,Utah,1707.59,30373,-18083.92
11,21,0,1,0,0,13996.67,single,Vermont,1291.73,30373,-17668.06
11,21,0,1,0,0,13996.67,single,Virginia,1215.58,30373,-17591.91
11,21,0,1,0,0,13996.67,single,Washington,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,single,West Virginia,1411.05,30373,-17787.38
11,21,0,1,0,0,13996.67,single,Wisconsin,1086.03,30373,-17462.36
11,21,0,1,0,0,13996.67,single,Wyoming,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,Alabama,1270.61,30373,-17646.94
11,21,0,1,0,0,13996.67,married,Alaska,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,Arizona,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,Arkansas,1343.14,30373,-17719.47
11,21,0,1,0,0,13996.67,married,California,1099.91,30373,-17476.24
11,21,0,1,0,0,13996.67,married,Colorado,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,Connecticut,1350.68,30373,-17727.01
11,21,0,1,0,0,13996.67,married,Delaware,1234.12,30373,-17610.45
11,21,0,1,0,0,13996.67,married,Florida,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,Georgia,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,Hawaii,1143.5,30373,-17519.83
11,21,0,1,0,0,13996.67,married,Idaho,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,Illinois,1763.58,30373,-18139.91
11,21,0,1,0,0,13996.67,married,Indiana,1490.65,30373,-17866.98
11,21,0,1,0,0,13996.67,married,Iowa,1602.62,30373,-17978.95
11,21,0,1,0,0,13996.67,married,Kansas,1370.09,30373,-17746.42
11,21,0,1,0,0,13996.67,married,Kentucky,1369.01,30373,-17745.34
11,21,0,1,0,0,13996.67,married,Louisiana,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,Maine,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,Maryland,1424.21,30373,-17800.54
11,21,0,1,0,0,13996.67,married,Massachusetts,1770.58,30373,-18146.91
11,21,0,1,0,0,13996.67,married,Michigan,1665.6,30373,-18041.93
11,21,0,1,0,0,13996.67,married,Minnesota,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,Mississippi,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,Missouri,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,Montana,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,Nebraska,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,Nevada,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,New Hampshire,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,New Jersey,1266.7,30373,-17643.03
11,21,0,1,0,0,13996.67,married,New Mexico,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,New York,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,North Carolina,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,North Dakota,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,Ohio,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,Oklahoma,1073.99,30373,-17450.32
11,21,0,1,0,0,13996.67,married,Oregon,1469.59,30373,-17845.92
11,21,0,1,0,0,13996.67,married,Pennsylvania,1500.44,30373,-17876.77
11,21,0,1,0,0,13996.67,married,Rhode Island,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,South Carolina,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,South Dakota,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,Tennessee,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,Texas,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,Utah,1707.59,30373,-18083.92
11,21,0,1,0,0,13996.67,married,Vermont,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,Virginia,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,Washington,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,West Virginia,1411.05,30373,-17787.38
11,21,0,1,0,0,13996.67,married,Wisconsin,1070.75,30373,-17447.08
11,21,0,1,0,0,13996.67,married,Wyoming,1070.75,30373,-17447.08
11,30,0,1,0,0,18963.79,single,Alabama,2645.3,48087,-31768.51
11,30,0,1,0,0,18963.79,single,Alaska,1887.11,48087,-31010.32
11,30,0,1,0,0,18963.79,single,Arizona,1986.2,48087,-31109.41
11,30,0,1,0,0,18963.79,single,Arkansas,2447.21,48087,-31570.42
11,30,0,1,0,0,18963.79,single,California,2048.02,48087,-31171.23
11,30,0,1,0,0,18963.79,single,Colorado,2061.52,48087,-31184.73
11,30,0,1,0,0,18963.79,single,Connecticut,2490.48,48087,-31613.69
11,30,0,1,0,0,18963.79,single,Delaware,2422.37,48087,-31545.58
11,30,0,1,0,0,18963.79,single,Florida,1887.11,48087,-31010.32
11,30,0,1,0,0,18963.79,single,Georgia,2262.46,48087,-31385.67
11,30,0,1,0,0,18963.79,single,Hawaii,2184.12,48087,-31307.33
11,30,0,1,0,0,18963.79,single,Idaho,2112.85,48087,-31236.06
11,30,0,1,0,0,18963.79,single,Illinois,2825.82,48087,-31949.03
11,30,0,1,0,0,18963.79,single,Indiana,2456.02,48087,-31579.23
11,30,0,1,0,0,18963.79,single,Iowa,2607.73,48087,-31730.94
11,30,0,1,0,0,18963.79,single,Kansas,2685.77,48087,-31808.98
